county,precinct,office,district,party,candidate,votes
BOWMAN,063903,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,159
BOWMAN,063904,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,193
BOWMAN,063901,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,126
BOWMAN,063902,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,64
BOWMAN,063903,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,31
BOWMAN,063904,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,59
BOWMAN,063901,US HOUSE,AT-LARGE,,WRITE-IN,1
BURKE,070201,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,18
BURKE,070202,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,162
BURKE,070203,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,204
BURKE,070204,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,106
BURKE,070205,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,77
BURKE,070206,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,47
BURKE,070201,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,4
BURKE,070202,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,68
BURKE,070203,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,34
BURKE,070204,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,20
BURKE,070205,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,20
BURKE,070206,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,14
BURKE,070204,US HOUSE,AT-LARGE,,WRITE-IN,1
BURLEIGH,080701,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,576
BURLEIGH,080702,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,928
BURLEIGH,080703,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,755
BURLEIGH,080704,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1249
BURLEIGH,080705,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,772
BURLEIGH,080801,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,80
BURLEIGH,080802,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,884
BURLEIGH,080803,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,61
BURLEIGH,080804,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1615
BURLEIGH,080805,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,745
BURLEIGH,080806,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,254
BURLEIGH,081401,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,174
BURLEIGH,081402,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,112
BURLEIGH,081403,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,153
BURLEIGH,083001,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,946
BURLEIGH,083002,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,25
BURLEIGH,083003,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1162
BURLEIGH,083004,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1283
BURLEIGH,083201,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,416
BURLEIGH,083202,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,488
BURLEIGH,083203,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,458
BURLEIGH,083204,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1307
BURLEIGH,083501,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,803
BURLEIGH,083502,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1056
BURLEIGH,083503,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,596
BURLEIGH,083504,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,797
BURLEIGH,084701,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1689
BURLEIGH,084702,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1256
BURLEIGH,084703,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,673
BURLEIGH,084704,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,602
BURLEIGH,080701,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,245
BURLEIGH,080702,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,458
BURLEIGH,080703,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,499
BURLEIGH,080704,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,770
BURLEIGH,080705,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,241
BURLEIGH,080801,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,36
BURLEIGH,080802,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,427
BURLEIGH,080803,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,39
BURLEIGH,080804,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,634
BURLEIGH,080805,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,401
BURLEIGH,080806,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,67
BURLEIGH,081401,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,68
BURLEIGH,081402,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,23
BURLEIGH,081403,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,52
BURLEIGH,083001,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,407
BURLEIGH,083002,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,5
BURLEIGH,083003,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,709
BURLEIGH,083004,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,705
BURLEIGH,083201,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,303
BURLEIGH,083202,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,536
BURLEIGH,083203,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,380
BURLEIGH,083204,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,924
BURLEIGH,083501,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,738
BURLEIGH,083502,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1018
BURLEIGH,083503,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,558
BURLEIGH,083504,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,523
BURLEIGH,084701,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,935
BURLEIGH,084702,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,831
BURLEIGH,084703,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,430
BURLEIGH,084704,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,323
BURLEIGH,080701,US HOUSE,AT-LARGE,,WRITE-IN,1
BURLEIGH,080702,US HOUSE,AT-LARGE,,WRITE-IN,2
BURLEIGH,080703,US HOUSE,AT-LARGE,,WRITE-IN,7
BURLEIGH,080704,US HOUSE,AT-LARGE,,WRITE-IN,3
BURLEIGH,080802,US HOUSE,AT-LARGE,,WRITE-IN,3
BURLEIGH,080804,US HOUSE,AT-LARGE,,WRITE-IN,10
BURLEIGH,080805,US HOUSE,AT-LARGE,,WRITE-IN,5
BURLEIGH,081401,US HOUSE,AT-LARGE,,WRITE-IN,4
BURLEIGH,081402,US HOUSE,AT-LARGE,,WRITE-IN,2
BURLEIGH,081403,US HOUSE,AT-LARGE,,WRITE-IN,1
BURLEIGH,083001,US HOUSE,AT-LARGE,,WRITE-IN,8
BURLEIGH,083003,US HOUSE,AT-LARGE,,WRITE-IN,7
BURLEIGH,083004,US HOUSE,AT-LARGE,,WRITE-IN,5
BURLEIGH,083201,US HOUSE,AT-LARGE,,WRITE-IN,1
BURLEIGH,083202,US HOUSE,AT-LARGE,,WRITE-IN,3
BURLEIGH,083203,US HOUSE,AT-LARGE,,WRITE-IN,6
BURLEIGH,083204,US HOUSE,AT-LARGE,,WRITE-IN,5
BURLEIGH,083501,US HOUSE,AT-LARGE,,WRITE-IN,6
BURLEIGH,083502,US HOUSE,AT-LARGE,,WRITE-IN,8
BURLEIGH,083503,US HOUSE,AT-LARGE,,WRITE-IN,6
BURLEIGH,083504,US HOUSE,AT-LARGE,,WRITE-IN,4
BURLEIGH,084701,US HOUSE,AT-LARGE,,WRITE-IN,4
BURLEIGH,084702,US HOUSE,AT-LARGE,,WRITE-IN,3
BURLEIGH,084703,US HOUSE,AT-LARGE,,WRITE-IN,4
BURLEIGH,084704,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,091001,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,453
CASS,091002,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,426
CASS,091003,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,549
CASS,091101,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1204
CASS,091102,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,861
CASS,091301,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,835
CASS,091302,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,934
CASS,091303,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1019
CASS,091601,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1228
CASS,091602,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,943
CASS,092101,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,560
CASS,092102,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,783
CASS,092201,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,287
CASS,092202,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,170
CASS,092203,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,204
CASS,092204,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,927
CASS,092205,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1048
CASS,092206,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,514
CASS,092207,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,163
CASS,092701,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1111
CASS,092702,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1141
CASS,092703,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,477
CASS,094101,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1231
CASS,094102,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1739
CASS,094401,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,551
CASS,094402,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1067
CASS,094501,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,1500
CASS,094502,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,500
CASS,094503,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,434
CASS,094504,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,259
CASS,094601,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,623
CASS,094602,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,847
CASS,094603,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,813
CASS,094604,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,706
CASS,091001,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,661
CASS,091002,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,509
CASS,091003,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,525
CASS,091101,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1794
CASS,091102,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1137
CASS,091301,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,718
CASS,091302,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1067
CASS,091303,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,893
CASS,091601,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1012
CASS,091602,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,889
CASS,092101,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,696
CASS,092102,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1590
CASS,092201,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,188
CASS,092202,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,104
CASS,092203,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,151
CASS,092204,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,638
CASS,092205,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,780
CASS,092206,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,352
CASS,092207,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,97
CASS,092701,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1235
CASS,092702,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,926
CASS,092703,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,273
CASS,094101,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1222
CASS,094102,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1542
CASS,094401,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1261
CASS,094402,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1503
CASS,094501,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1666
CASS,094502,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,319
CASS,094503,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,311
CASS,094504,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,148
CASS,094601,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,795
CASS,094602,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,918
CASS,094603,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,734
CASS,094604,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,627
CASS,091001,US HOUSE,AT-LARGE,,WRITE-IN,6
CASS,091003,US HOUSE,AT-LARGE,,WRITE-IN,4
CASS,091101,US HOUSE,AT-LARGE,,WRITE-IN,15
CASS,091102,US HOUSE,AT-LARGE,,WRITE-IN,4
CASS,091301,US HOUSE,AT-LARGE,,WRITE-IN,2
CASS,091302,US HOUSE,AT-LARGE,,WRITE-IN,5
CASS,091303,US HOUSE,AT-LARGE,,WRITE-IN,2
CASS,091601,US HOUSE,AT-LARGE,,WRITE-IN,4
CASS,091602,US HOUSE,AT-LARGE,,WRITE-IN,8
CASS,092101,US HOUSE,AT-LARGE,,WRITE-IN,5
CASS,092102,US HOUSE,AT-LARGE,,WRITE-IN,13
CASS,092201,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,092203,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,092204,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,092205,US HOUSE,AT-LARGE,,WRITE-IN,2
CASS,092206,US HOUSE,AT-LARGE,,WRITE-IN,2
CASS,092207,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,092701,US HOUSE,AT-LARGE,,WRITE-IN,6
CASS,092702,US HOUSE,AT-LARGE,,WRITE-IN,2
CASS,094101,US HOUSE,AT-LARGE,,WRITE-IN,8
CASS,094102,US HOUSE,AT-LARGE,,WRITE-IN,4
CASS,094401,US HOUSE,AT-LARGE,,WRITE-IN,16
CASS,094402,US HOUSE,AT-LARGE,,WRITE-IN,3
CASS,094501,US HOUSE,AT-LARGE,,WRITE-IN,15
CASS,094502,US HOUSE,AT-LARGE,,WRITE-IN,2
CASS,094504,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,094601,US HOUSE,AT-LARGE,,WRITE-IN,6
CASS,094602,US HOUSE,AT-LARGE,,WRITE-IN,6
CASS,094603,US HOUSE,AT-LARGE,,WRITE-IN,1
CASS,094604,US HOUSE,AT-LARGE,,WRITE-IN,5
CAVALIER,100901,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,976
CAVALIER,101902,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,141
CAVALIER,100901,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,359
CAVALIER,101902,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,63
CAVALIER,100901,US HOUSE,AT-LARGE,,WRITE-IN,3
CAVALIER,101902,US HOUSE,AT-LARGE,,WRITE-IN,1
DICKEY,112801,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,515
DICKEY,112802,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,19
DICKEY,112803,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,381
DICKEY,112804,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,17
DICKEY,112805,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,299
DICKEY,112801,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,227
DICKEY,112802,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,8
DICKEY,112803,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,188
DICKEY,112804,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,8
DICKEY,112805,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,104
DIVIDE,120201,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,338
DIVIDE,120202,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,181
DIVIDE,120203,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,107
DIVIDE,120204,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,107
DIVIDE,120201,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,141
DIVIDE,120202,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,89
DIVIDE,120203,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,30
DIVIDE,120204,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,27
DIVIDE,120202,US HOUSE,AT-LARGE,,WRITE-IN,1
DUNN,130401,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,32
DUNN,132601,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,63
DUNN,132602,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,133
DUNN,132603,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,193
DUNN,132604,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,193
DUNN,132605,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,273
DUNN,132606,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,187
DUNN,133601,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,14
DUNN,133901,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,50
DUNN,133902,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,163
DUNN,130401,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,77
DUNN,132601,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,20
DUNN,132602,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,26
DUNN,132603,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,42
DUNN,132604,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,34
DUNN,132605,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,68
DUNN,132606,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,39
DUNN,133601,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,1
DUNN,133901,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,8
DUNN,133902,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,29
DUNN,130401,US HOUSE,AT-LARGE,,WRITE-IN,1
DUNN,133901,US HOUSE,AT-LARGE,,WRITE-IN,1
DUNN,133902,US HOUSE,AT-LARGE,,WRITE-IN,1
EDDY,141401,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,329
EDDY,141402,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,266
EDDY,141503,US HOUSE,AT-LARGE,REPUBLICAN,KELLY ARMSTRONG,38
EDDY,141401,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,152
EDDY,141402,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,123
EDDY,141503,US HOUSE,AT-LARGE,INDEPENDENT,CARA MUND,24
EDDY,141401,US HOUSE,AT-LARGE,,WRITE-IN,1
